HAPCTS34;AT90;000000000;000000000;000000001;000000003;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS35;AT90;000000000;000000000;000000004;000000002;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS37;AT90;000000000;000000000;000000041;000000023;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS38;AT90;000000000;000000000;000000046;000000039;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS62;AT90;000000000;000000000;000000008;000000002;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS63;AT90;000000000;000000000;000000004;000000003;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS64;AT90;000000000;000000000;000000001;000000007;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS65;AT90;000000000;000000000;000000008;000000079;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS66;AT90;000000000;000000000;000000000;000000093;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS67;AT90;000000000;000000000;000000029;000000004;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS68;AT90;000000000;000000000;000000000;000000104;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1Z;AT91;000473942;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS27;AT91;000000489;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS30;AT91;000012727;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS34;AT91;000000000;000000000;000000023;000000145;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS35;AT91;000000000;000000000;000000128;000000044;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS37;AT91;000000000;000000000;000002194;000000279;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS38;AT91;000000000;000000000;000001607;000000892;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS61;AT91;000000000;000000000;000000010;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS62;AT91;000000000;000000000;000000322;000000091;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS63;AT91;000000000;000000000;000000065;000000380;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS64;AT91;000000000;000000000;000000038;000000442;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS65;AT91;000000000;000000000;000000292;000004607;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS66;AT91;000000000;000000000;000000004;000004903;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS67;AT91;000000000;000000000;000001049;000000295;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS68;AT91;000000000;000000000;000000000;000005008;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1Z;AT92;001455278;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS27;AT92;000001188;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS30;AT92;000026897;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS34;AT92;000000479;000000000;000000003;000000017;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS35;AT92;000000509;000000000;000000017;000000009;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS37;AT92;000005980;000000001;000000171;000000072;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS38;AT92;000005946;000000002;000000114;000000112;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS61;AT92;000000056;000000000;000000005;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS62;AT92;000001079;000000000;000000021;000000011;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS63;AT92;000000949;000000000;000000009;000000021;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS64;AT92;000001111;000000001;000000006;000000030;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS65;AT92;000010610;000000003;000000026;000000334;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS66;AT92;000010530;000000001;000000007;000000355;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS67;AT92;000002942;000000000;000000078;000000029;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS68;AT92;000010939;000000000;000000000;000000385;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1Z;AT93;000277361;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS27;AT93;000000474;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS30;AT93;000006783;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS34;AT93;000000056;000000000;000000038;000000079;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS35;AT93;000000069;000000000;000000090;000000030;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS37;AT93;000000539;000000000;000000769;000000154;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS38;AT93;000000455;000000000;000000543;000000346;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS61;AT93;000000006;000000000;000000011;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS62;AT93;000000116;000000000;000000194;000000051;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS63;AT93;000000106;000000000;000000059;000000186;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS64;AT93;000000124;000000000;000000030;000000185;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS65;AT93;000000904;000000000;000000136;000001601;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS66;AT93;000000912;000000000;000000041;000001566;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS67;AT93;000000284;000000000;000000443;000000146;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS68;AT93;000000983;000000000;000000017;000001636;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1Z;AT94;001733189;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS27;AT94;000001481;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS30;AT94;000032148;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS34;AT94;000000612;000000000;000000002;000000006;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS35;AT94;000000634;000000000;000000006;000000002;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS37;AT94;000007167;000000000;000000076;000000021;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS38;AT94;000007152;000000000;000000038;000000043;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS61;AT94;000000061;000000000;000000001;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS62;AT94;000001324;000000000;000000007;000000008;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS63;AT94;000001270;000000000;000000003;000000011;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS64;AT94;000001372;000000000;000000003;000000012;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS65;AT94;000013261;000000000;000000011;000000133;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS66;AT94;000012948;000000000;000000002;000000116;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS67;AT94;000003672;000000000;000000025;000000006;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS68;AT94;000013656;000000000;000000000;000000128;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1Z;AT95;000480762;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS27;AT95;000000371;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS30;AT95;000008734;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS34;AT95;000000142;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS35;AT95;000000161;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS37;AT95;000002016;000000002;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS38;AT95;000001967;000000005;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS61;AT95;000000025;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS62;AT95;000000342;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS63;AT95;000000354;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS64;AT95;000000388;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS65;AT95;000003658;000000007;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS66;AT95;000003577;000000010;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS67;AT95;000001004;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS68;AT95;000003712;000000004;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1Z;AT96;001115143;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS27;AT96;000001014;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS30;AT96;000022400;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS34;AT96;000000385;000000040;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS35;AT96;000000392;000000031;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS37;AT96;000004690;000000508;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS38;AT96;000004662;000000436;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS61;AT96;000000041;000000005;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS62;AT96;000000868;000000104;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS63;AT96;000000759;000000068;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS64;AT96;000000856;000000086;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS65;AT96;000008487;000000911;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS66;AT96;000008481;000000874;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS67;AT96;000002334;000000209;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS68;AT96;000008776;000000853;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP2;ATMM;000001197;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS27;ATPS;001115752;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS30;ATPS;003445400;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS34;ATPS;000000613;000000000;000127000;000337292;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS35;ATPS;000001933;000000000;000312713;000158407;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS37;ATPS;000002187;000000000;000626178;000312619;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS38;ATPS;000001492;000000000;000478458;000458185;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS61;ATPS;000000000;000000000;000041311;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS62;ATPS;000003343;000000000;000615817;000248113;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS63;ATPS;000000388;000000000;000230869;000597703;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS64;ATPS;000002041;000000000;000176853;000710464;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS65;ATPS;000001023;000000000;000253263;001514535;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS66;ATPS;000000958;000000000;000091085;001680934;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS67;ATPS;000000000;000000000;000249418;000077457;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS68;ATPS;000000193;000000000;000019345;001735784;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPI;AUMM;000000049;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPJ;AUMM;000000009;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPO;AUMM;000000110;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPU;AUMM;000000101;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPY;AUMM;000000014;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP6;AUTO;000058651;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP2;AXMM;000000637;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTSOR;BMCA;000000001;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1F;BMCE;000000003;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP$;CATA;000000014;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP@;CATA;000000001;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP0;CATA;000000088;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP1;CATA;000000021;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP2;CATA;000001031;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP3;CATA;000014861;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP4;CATA;000000015;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP5;CATA;000000085;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP6;CATA;000062629;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP7;CATA;000000037;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICP9;CATA;000000138;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPA;CATA;000000373;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPB;CATA;000018116;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPC;CATA;000000053;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPD;CATA;000002125;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPG;CATA;000000479;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPH;CATA;000000092;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPI;CATA;000035781;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPJ;CATA;000043725;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPK;CATA;000000021;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPL;CATA;000000006;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPM;CATA;000000010;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPN;CATA;000000028;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPO;CATA;000135761;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPP;CATA;000000027;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPQ;CATA;000000029;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPR;CATA;000000023;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPS;CATA;000000024;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPU;CATA;000117328;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPV;CATA;000000040;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPW;CATA;000010703;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPX;CATA;000000047;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPY;CATA;000040993;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
H0ACICPZ;CATA;000000100;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS10;CATA;000000028;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS11;CATA;000000007;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS12;CATA;000000012;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS13;CATA;000000012;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS14;CATA;000000007;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS15;CATA;000000018;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1A;CATA;000024004;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1B;CATA;000000050;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1C;CATA;000000054;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1D;CATA;000000043;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1E;CATA;000000053;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1F;CATA;000000468;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1I;CATA;000028546;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1J;CATA;000000046;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1K;CATA;000000052;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1L;CATA;000000015;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1M;CATA;000000084;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1N;CATA;000000082;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1O;CATA;000000014;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1P;CATA;000000192;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1Q;CATA;000000197;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1S;CATA;000000332;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS1Z;CATA;000000273;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS27;CATA;000000005;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS28;CATA;000000004;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS29;CATA;000000003;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS3$;CATA;000000025;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS30;CATA;000000002;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS31;CATA;000000001;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS32;CATA;000000001;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS34;CATA;000000019;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS35;CATA;000000017;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS37;CATA;000000007;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS38;CATA;000000008;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS40;CATA;000000869;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS45;CATA;000000012;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS46;CATA;000000001;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS47;CATA;000000001;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS49;CATA;000000004;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS49;CATA;000000004;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS4A;CATA;000000073;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS4B;CATA;000000073;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS4C;CATA;000000009;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS4D;CATA;000000009;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS4E;CATA;000000074;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS4F;CATA;000000001;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS4G;CATA;000000083;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
HAPCTS50;CATA;000000013;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000;000000000
